Timestamp,Freq,Drive_Amp,Channel,X,Y,Z
2849.261934,40,0.0568,2,0.006,-0.017,0.995
2849.261984,40,0.0568,4,-0.011,1.001,-0.007
2849.262158,40,0.0568,0,-0.037,0.025,1.032
2849.26309,40,0.0568,2,0.013,-0.021,1.279
2849.263146,40,0.0568,4,-0.021,1.274,0.001
2849.263319,40,0.0568,0,-0.042,0.031,1.317
2849.264246,40,0.0568,2,0.017,-0.027,1.541
2849.264307,40,0.0568,4,-0.026,1.531,0.003
2849.264481,40,0.0568,0,-0.045,0.038,1.573
2849.265402,40,0.0568,2,0.024,-0.028,1.764
2849.265468,40,0.0568,4,-0.036,1.744,0.002
2849.265642,40,0.0568,0,-0.043,0.037,1.783
2849.266558,40,0.0568,2,0.028,-0.028,1.923
2849.266629,40,0.0568,4,-0.04,1.892,0.007
2849.266803,40,0.0568,0,-0.045,0.033,1.928
2849.267715,40,0.0568,2,0.027,-0.024,2.01
2849.267791,40,0.0568,4,-0.043,1.964,0.01
2849.267964,40,0.0568,0,-0.044,0.03,1.999
2849.268871,40,0.0568,2,0.026,-0.016,2.011
2849.268952,40,0.0568,4,-0.044,1.951,0.012
2849.269125,40,0.0568,0,-0.041,0.017,1.981
2849.270027,40,0.0568,2,0.025,-0.01,1.927
2849.270113,40,0.0568,4,-0.032,1.857,0.011
2849.270286,40,0.0568,0,-0.04,0.015,1.886
2849.271183,40,0.0568,2,0.019,-0.002,1.771
2849.271274,40,0.0568,4,-0.028,1.69,0.006
2849.271448,40,0.0568,0,-0.034,0.004,1.714
2849.27234,40,0.0568,2,0.013,0.009,1.548
2849.272436,40,0.0568,4,-0.02,1.461,-0.001
2849.27261,40,0.0568,0,-0.028,-0.006,1.483
2849.273496,40,0.0568,2,0.003,0.022,1.285
2849.273597,40,0.0568,4,-0.003,1.197,-0.002
2849.27377,40,0.0568,0,-0.02,-0.012,1.205
2849.274652,40,0.0568,2,-0.002,0.028,0.996
2849.274758,40,0.0568,4,0.006,0.918,-0.003
2849.274932,40,0.0568,0,-0.02,-0.02,0.914
2849.275807,40,0.0568,2,-0.009,0.028,0.714
2849.27592,40,0.0568,4,0.015,0.641,-0.011
2849.276093,40,0.0568,0,-0.015,-0.022,0.64
2849.276962,40,0.0568,2,-0.017,0.03,0.458
2849.277081,40,0.0568,4,0.019,0.4,-0.014
2849.277255,40,0.0568,0,-0.014,-0.021,0.392
2849.278118,40,0.0568,2,-0.021,0.029,0.248
2849.278243,40,0.0568,4,0.026,0.206,-0.013
2849.278416,40,0.0568,0,-0.012,-0.022,0.2
2849.279274,40,0.0568,2,-0.026,0.033,0.105
2849.279404,40,0.0568,4,0.033,0.077,-0.02
2849.279578,40,0.0568,0,-0.008,-0.022,0.067
2849.280429,40,0.0568,2,-0.022,0.027,0.036
